;PCB;PCB;PCB;PCB;PCB;PCB;PCB;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM)
HE_8_7_L;"1";1;2989161;2989161;7652252.16;7652252.16;-1.63083397120256;"1";0;1267.33176671341;1908.24017213669;0.145857784422054;4028.9640155727;1987.59783783634;1397.59468828485;1903.28988926576;-0.0348957984342237;5079.14493785021;3425.27862400141;1332.46322749913;1905.76503070123;1.5328123643836;-208.420674514306;7.92045259348706;208.571117689588;0.180753582856278;324.438999999984;"1";0;0;0;0;0;0;[0.575254389269038, 0.618106872932713, 0.620710335463245, 0.632185876608311, 0.587652743780322, 0.614212522682312, 0.602074563375752, 0.623005883185412, 0.605496725558438];[28, 28.8, 28.8, 28.8, 28.8, 28.8, 28.8, 28, 28];[59.2, 65.6, 62.4, 62.4, 62.4, 62.4, 60.8, 60.8, 59.2];142.929699999513;"1";0;0;0;0;0;0;0;0;0;43.7017000003834;"1";1;33916;33916;86824.96;86824.96;-4.92011407907667;5.6;2910.75103196132;-2179.93470928175;-281.901771453989;78.5178000005544;"FM";"1";0;0;0;0;0;133.932799999457;"FM";"1";0;0;0;0;0;0;0;35.9114000020782
HE_6_8_L;"1";1;2993800;2993800;7664128;7664128;-1.65108092780119;"1";0;1269.31289215024;1896.69936193942;0.135441651518477;4029.76242742138;1987.66741684677;1401.33873006419;1893.0541009506;-0.041438189340007;5078.54632551088;3428.51023089106;1335.32581110722;1894.87673144501;1.54319313047888;-211.241340662318;5.83241758211989;211.321842457578;0.176879840858484;254.515100001299;"1";0;0;0;0;0;0;[0.68128898629638, 0.661838573471426, 0.695262280545616, 0.659300104736448, 0.637668944489969, 0.62528226827355, 0.644911515396974, 0.687476831169448, 0.720410254708119];[30.4, 31.2, 30.4, 31.2, 30.4, 30.4, 30.4, 30.4, 28.8];[70.4, 65.6, 67.2, 62.4, 64, 62.4, 67.2, 67.2, 65.6];8.56579999890528;"1";0;0;0;0;0;0;0;0;0;3.81430000197724;"1";1;31849;31849;81533.44;81533.44;-5.46713213672851;5.6;2855.19218813778;-2146.56008037929;-313.243597474883;10.1896999985911;"FM";"1";0;0;0;0;0;117.645700000139;"FM";"1";0;0;0;0;0;0;0;44.971400002396
HE_5_7_L;"1";1;2989448;2989448;7652986.88;7652986.88;-1.62084998167211;"1";0;1253.35378806029;1915.17096007774;0.158620300386117;4028.77397705131;1986.97151070626;1383.29171807698;1911.57101179689;-0.0534682006217508;5074.58360935339;3433.79458042359;1318.32275306863;1913.37098593731;1.54309827413255;-207.900688026712;5.75991724935484;207.980462372549;0.212088501007868;585.970899999666;"1";0;0;0;0;0;0;[0.560050353758304, 0.655266242326085, 0.611276723663038, 0.626231586949686, 0.608280022604825, 0.610366929204228, 0.596347762747324, 0.64987694817287, 0.638592610295694];[30.4, 30.4, 29.6, 29.6, 30.4, 30.4, 30.4, 30.4, 29.6];[64, 64, 64, 64, 65.6, 64, 65.6, 64, 65.6];12.7251999983855;"1";0;0;0;0;0;0;0;0;0;12.8067000005103;"1";1;32689;32689;83683.84;83683.84;-4.54571307451348;5.6;2906.70613356175;-2124.9114992811;-260.45017404706;13.0662000010489;"FM";"1";0;0;0;0;0;122.302100000525;"FM";"1";0;0;0;0;0;0;0;29.1888000028848
HE_5_8_L;"1";1;2991329;2991329;7657802.24;7657802.24;-1.68476937154994;"1";0;1254.84122131069;1908.05539921457;0.104940885313678;4029.37994069696;1987.4603536417;1385.04848206261;1905.09818134882;-0.0761362437887237;5070.90706066946;3426.31904962509;1319.94485168665;1906.57679028169;1.54808861031108;-208.331617203083;4.7315485852032;208.385340843511;0.181077129102402;351.534900000843;"1";0;0;0;0;0;0;[0.645763537913606, 0.647941002146034, 0.700775107329578, 0.64524653872364, 0.644102774692156, 0.677410220894788, 0.612275450461087, 0.63809928874939, 0.696001673622085];[30.4, 29.6, 30.4, 30.4, 30.4, 30.4, 30.4, 27.2, 30.4];[65.6, 62.4, 64, 62.4, 67.2, 67.2, 65.6, 65.6, 70.4];4.36130000161938;"1";0;0;0;0;0;0;0;0;0;4.20610000219312;"1";1;32088;32088;82145.28;82145.28;-5.14071304302705;5.6;2903.27245076041;-2115.14839192221;-294.541161053304;11.7639000018244;"FM";"1";0;0;0;0;0;125.846900002216;"FM";"1";0;0;0;0;0;0;0;37.1747999997751
HE_4_8_L;"1";1;2992017;2992017;7659563.52;7659563.52;-1.57870380196966;"1";0;1267.74743743847;1898.37724364126;0.201126969791515;4029.15919593317;1987.45692276443;1399.3651497991;1896.27612630468;-0.0131229791568527;5076.58460707731;3429.13655072708;1333.55629361879;1897.32668497297;1.55483389406838;-210.588339777007;3.36178773853826;210.615171502043;0.214249948948368;178.725099998701;"1";0;0;0;0;0;0;[0.647381052685534, 0.685799403689562, 0.646679951729469, 0.671687854837151, 0.682303014317352, 0.674110181282704, 0.675019821010021, 0.648373606243126, 0.682720245482766];[30.4, 29.6, 29.6, 30.4, 30.4, 30.4, 29.6, 29.6, 29.6];[65.6, 62.4, 64, 64, 64, 62.4, 62.4, 62.4, 62.4];26.3381999975536;"1";0;0;0;0;0;0;0;0;0;1.54180000026827;"1";1;32102;32102;82181.12;82181.12;-4.58240841358407;5.6;2881.99429319046;-2131.9382468382;-262.552662103606;7.04959999711718;"FM";"1";0;0;0;0;0;139.697799997521;"FM";"1";0;0;0;0;0;0;0;50.0918999969144
HE_3_8_L;"1";1;2990636;2990636;7656028.16;7656028.16;-1.54421227457193;"1";0;1257.00292498673;1906.26155116855;0.242956865991169;4028.68210188765;1987.47554299043;1387.07473309158;1903.30309559651;0.0342943578254598;5071.88791697577;3428.23393062076;1322.03882903915;1904.78232338253;1.54805546071413;-208.114892967749;4.73352891527065;208.168717560947;0.208662508165709;343.863500002044;"1";0;0;0;0;0;0;[0.642805538621882, 0.691406364775738, 0.647498888827066, 0.631767008604936, 0.667580329485945, 0.668378173909797, 0.620311153369909, 0.676050225777043, 0.655137596551059];[29.6, 29.6, 30.4, 29.6, 30.4, 30.4, 28.8, 29.6, 30.4];[60.8, 64, 65.6, 60.8, 64, 67.2, 60.8, 62.4, 64];6.18860000031418;"1";0;0;0;0;0;0;0;0;0;15.4614999992191;"1";1;32364;32364;82851.84;82851.84;-4.70704295679844;5.6;2901.17048572488;-2122.08448893833;-269.693695411331;5.34789999801433;"FM";"1";0;0;0;0;0;381.905800000823;"FM";"1";0;0;0;0;0;0;0;78.3874999979162
HE_6_7_L;"1";1;2993271;2993271;7662773.76;7662773.76;-1.67173464747676;"1";0;1266.27597156578;1904.84958482811;0.117742184720072;4029.17966825275;1987.60159720796;1397.17707764814;1901.8099044757;-0.0440491590045696;5078.46296979763;3427.68019048766;1331.72652460696;1903.3297446519;1.54757930240235;-209.441769731774;4.86348856385703;209.498230134262;0.161791343724642;197.234999999637;"1";0;0;0;0;0;0;[0.614528440695335, 0.626817806998629, 0.647854839255809, 0.649423683677344, 0.67266945774219, 0.667130264083573, 0.643605525041801, 0.62326274451824, 0.692039740035798];[28.8, 30.4, 30.4, 30.4, 30.4, 30.4, 30.4, 29.6, 30.4];[67.2, 65.6, 67.2, 64, 67.2, 65.6, 67.2, 64, 64];45.9009000005608;"1";0;0;0;0;0;0;0;0;0;734.198599999218;"1";1;32147;32147;82296.32;82296.32;-4.76173927446049;5.6;2867.13494882882;-2140.28237782686;-272.827563568273;28.7768999987748;"FM";"1";0;0;0;0;0;301.264500001707;"FM";"1";0;0;0;0;0;0;0;24.0962999996555
HE_3_7_L;"1";1;2989898;2989898;7654138.88;7654138.88;-1.60906361281936;"1";0;1252.36557344044;1918.02098571915;0.17690837880984;4028.85278760156;1987.80888042858;1382.44210258989;1915.5601254842;-0.0348626656961117;5074.10405209345;3426.1443279972;1317.40383801516;1916.79055560168;1.55188002633883;-208.122446639121;3.93737637591621;208.159688046892;0.211771044505952;804.906800000026;"1";0;0;0;0;0;0;[0.596019237522076, 0.609052101431983, 0.609858638989207, 0.607207941520345, 0.57292773659294, 0.603171480893471, 0.622612079636729, 0.597557198123895, 0.651658821544243];[28.8, 29.6, 29.6, 29.6, 28.8, 30.4, 29.6, 29.6, 29.6];[59.2, 62.4, 60.8, 64, 62.4, 62.4, 62.4, 62.4, 62.4];5.99839999995311;"1";0;0;0;0;0;0;0;0;0;3.78590000036638;"1";1;33748;33748;86394.88;86394.88;-4.94135869963856;5.6;2929.82334953182;-2151.74057129311;-283.118998549542;25.5312000008416;"FM";"1";0;0;0;0;0;270.939499998349;"FM";"1";0;0;0;0;0;0;0;32.9820000006293
HE_2_8_L;"1";1;2993481;2993481;7663311.36;7663311.36;-1.59925423618877;"1";0;1275.07190194325;1892.76512421583;0.191042838941281;4029.74652648645;1987.73153563264;1405.64140277284;1889.99829034123;-0.0146417138171586;5076.20108452997;3431.9068890109;1340.35665235804;1891.38170727853;1.54960899107629;-208.911201327336;4.42693419935968;208.958100552326;0.20568455275844;183.840599998803;"1";0;0;0;0;0;0;[0.627417485696358, 0.629612723297005, 0.645579380363493, 0.633083741043659, 0.661677002166244, 0.679199592997521, 0.656948285043908, 0.691646425529302, 0.659777088529812];[30.4, 29.6, 30.4, 30.4, 31.2, 30.4, 30.4, 31.2, 29.6];[65.6, 62.4, 65.6, 65.6, 64, 65.6, 67.2, 65.6, 65.6];53.4815000028175;"1";0;0;0;0;0;0;0;0;0;22.4512000022514;"1";1;31932;31932;81745.92;81745.92;-5.13445105509322;5.6;2877.82001753727;-2144.39534009771;-294.182375573334;23.8156999985222;"FM";"1";0;0;0;0;0;1430.75309999767;"FM";"1";0;0;0;0;0;0;0;73.2745999994222
HE_4_7_L;"1";1;2989895;2989895;7654131.2;7654131.2;-1.69345088451538;"1";0;1268.48256712433;1907.65092391213;0.0898884731338661;4028.15210121935;1986.97897117237;1397.23599482034;1905.50661998862;-0.0827457697939718;5078.40492606199;3433.90846247893;1332.85928097234;1906.57877195037;1.55414352195944;-206.005484313609;3.43088627762045;206.034051913597;0.172634242927838;76.3595999997051;"1";0;0;0;0;0;0;[0.62530697281716, 0.600818893101621, 0.589720158415082, 0.612807026811891, 0.631257142983545, 0.626780206956805, 0.59755234794124, 0.631001043231464, 0.593702563842008];[30.4, 29.6, 29.6, 28.8, 30.4, 28.8, 28.8, 28.8, 28.8];[62.4, 62.4, 62.4, 60.8, 65.6, 64, 62.4, 62.4, 64];24.1932999997516;"1";0;0;0;0;0;0;0;0;0;8.88019999911194;"1";1;33323;33323;85306.88;85306.88;-4.6712365017249;5.6;2896.89149236263;-2166.71233682442;-267.642136656292;8.29610000073444;"FM";"1";0;0;0;0;0;278.505000002042;"FM";"1";0;0;0;0;0;0;0;15.3688999998849
HE_1_8_L;"1";1;2989294;2989294;7652592.64;7652592.64;-1.58469005088639;"1";0;1261.67448132555;1904.2494018353;0.206857905663634;4029.55200486093;1987.54826506249;1392.10670686051;1900.19287019144;-0.0278346294860275;5075.81400309821;3432.84127817306;1326.89059409303;1902.22113601337;1.53970566274503;-208.691560855939;6.49045063017365;208.792465194199;0.234692535149662;1144.08589999948;"1";0;0;0;0;0;0;[0.654391982799671, 0.648116233938855, 0.622278399559614, 0.656021788577404, 0.65666179314531, 0.653440244042749, 0.659892963903396, 0.631191735151436, 0.662206082398075];[31.2, 30.4, 30.4, 30.4, 31.2, 30.4, 30.4, 30.4, 30.4];[67.2, 64, 65.6, 64, 65.6, 64, 64, 64, 67.2];6.88799999988987;"1";0;0;0;0;0;0;0;0;0;9.5368000002054;"1";1;32215;32215;82470.4;82470.4;-4.91255825332848;5.6;2896.00307931088;-2128.28021729008;-281.468854527881;8.7219000015466;"FM";"1";0;0;0;0;0;1172.90669999784;"FM";"1";0;0;0;0;0;0;0;71.1007999998401
HE_2_10_L;"1";1;2989503;2989503;7653127.68;7653127.68;-1.6758240348601;"1";0;1266.52208678542;1905.11673366752;0.103717962250099;4029.68041847311;1987.31884168764;1393.47236936821;1901.70986421526;0.00654294937385841;5079.82234271602;3424.43647714669;1329.99722807681;1903.41329894139;1.54396651690208;-203.120452132471;5.45099112361495;203.193581047062;0.0971750128762405;165.964400002849;"1";0;0;0;0;0;0;[0.649929011980259, 0.641681116352412, 0.624706396333191, 0.624889471303829, 0.672318847085598, 0.678680890203584, 0.659568301735287, 0.648015794773394, 0.670892890856567];[28.8, 30.4, 29.6, 28.8, 28.8, 28.8, 29.6, 30.4, 30.4];[65.6, 65.6, 64, 62.4, 65.6, 64, 65.6, 65.6, 64];13.6112000000139;"1";0;0;0;0;0;0;0;0;0;10.3649000011501;"1";1;35555;35555;91020.8;91020.8;-5.22889932807319;5.6;2907.64600196878;-2222.51106173534;-299.593862997386;13.4096000001591;"FM";"1";0;0;0;0;0;132.98869999926;"FM";"1";0;0;0;0;0;0;0;45.387699999992
HE_1_7_L;"1";1;2992238;2992238;7660129.28;7660129.28;-1.58832978029156;"1";0;1261.01514404427;1915.85102085652;0.184122480535608;4029.91265022372;1987.90842884184;1388.57455123035;1911.81899025849;0.0142623390856209;5077.66629317588;3428.51966819072;1324.79484763731;1913.83500555751;1.53919780616485;-204.095051497727;6.45124895684494;204.196984940921;0.169860141449987;317.103999997926;"1";0;0;0;0;0;0;[0.552904387415789, 0.628473085324563, 0.632398121989695, 0.609876062729447, 0.627225398724174, 0.654086495669218, 0.595137183784007, 0.628674601199335, 0.668342111881584];[30.4, 28.8, 31.2, 31.2, 31.2, 31.2, 30.4, 30.4, 30.4];[64, 64, 64, 65.6, 65.6, 67.2, 64, 65.6, 65.6];11.0316999998759;"1";0;0;0;0;0;0;0;0;0;13.3052999990468;"1";1;32962;32962;84382.72;84382.72;-5.12111650952008;5.6;2919.66468054123;-2149.55495418967;-293.418362390268;39.6609999988868;"FM";"1";0;0;0;0;0;377.76809999923;"FM";"1";0;0;0;0;0;0;0;27.111800001876
HE_2_7_L;"1";1;2994095;2994095;7664883.2;7664883.2;-1.6108600260653;"1";0;1270.64649811475;1903.28808323606;0.168362792742213;4029.74318583491;1987.91419594018;1399.43163990346;1902.2439564064;-0.0195024787793936;5078.81045447854;3427.85452418987;1335.03906900911;1902.76601982123;1.56268899439113;-206.056226861926;1.67060292745955;206.062998965643;0.187865271521606;305.106499999965;"1";0;0;0;0;0;0;[0.585120064939605, 0.651743534590112, 0.597647961038536, 0.612709004031017, 0.650583044761076, 0.596034016973711, 0.609299828473163, 0.611419490654063, 0.635175374071069];[30.4, 30.4, 30.4, 30.4, 30.4, 30.4, 30.4, 30.4, 29.6];[65.6, 65.6, 64, 67.2, 65.6, 64, 64, 62.4, 65.6];7.09699999788427;"1";0;0;0;0;0;0;0;0;0;137.728900001093;"1";1;33150;33150;84864;84864;-4.77035668657567;5.6;2898.03216892911;-2165.26378280543;-273.321304912798;34.4478999977582;"FM";"1";0;0;0;0;0;740.988300000026;"FM";"1";0;0;0;0;0;0;0;37.0605000025535
HE_2_9_L;"1";1;2991057;2991057;7657105.92;7657105.92;-1.61273371912717;"1";0;1259.13775896421;1915.04605173319;0.163246638585192;4029.76962850212;1988.15759605551;1389.2893275558;1912.68637139249;-0.0397385063138022;5074.18571042997;3429.72456551671;1324.21354326;1913.86621156284;1.55266806395307;-208.242509746551;3.77548854511333;208.276732208129;0.202985144898994;143.289799998456;"1";0;0;0;0;0;0;[0.601754167718196, 0.648212125773445, 0.625391169676431, 0.604345579974898, 0.615955784267585, 0.627013817658366, 0.667119910889972, 0.63248546979038, 0.700422867955561];[28.8, 30.4, 28.8, 28.8, 28.8, 28.8, 29.6, 28.8, 30.4];[62.4, 64, 67.2, 64, 62.4, 62.4, 62.4, 64, 65.6];3.89569999970263;"1";0;0;0;0;0;0;0;0;0;4.77130000217585;"1";1;35648;35648;91258.88;91258.88;-5.35485013528399;5.6;2940.41166965889;-2209.73002692998;-306.81031267683;9.30969999899389;"FM";"1";0;0;0;0;0;192.094600002747;"FM";"1";0;0;0;0;0;0;0;190.062500001659
HE_1_10_L;"1";1;2987999;2987999;7649277.44;7649277.44;-1.62123275117231;"1";0;1253.40038205109;1912.24125431547;0.167426330417269;4029.5058200966;1987.45905205551;1381.08969506788;1908.58280511146;0.0166460663732717;5077.86012280996;3439.32118351647;1317.24503855948;1910.41202971346;1.54215298500749;-204.302900826852;5.85351872641695;204.386738727705;0.150780264043997;470.992800001113;"1";0;0;0;0;0;0;[0.64835438885569, 0.617753086421586, 0.651079166528091, 0.640168499359522, 0.632971582652558, 0.609756142141797, 0.658667531945826, 0.615752189870095, 0.689753014414621];[30.4, 29.6, 29.6, 30.4, 28.8, 29.6, 29.6, 30.4, 29.6];[65.6, 62.4, 67.2, 62.4, 65.6, 64, 68.8, 67.2, 65.6];11.2269000019296;"1";0;0;0;0;0;0;0;0;0;14.9910000000091;"1";1;34267;34267;87723.52;87723.52;-5.53474974968074;5.6;2911.21524498789;-2177.77350803981;-317.117801317796;10.9554000009666;"FM";"1";0;0;0;0;0;853.578700000071;"FM";"1";0;0;0;0;0;0;0;20.3502000003937
HE_3_10_L;"1";1;2990593;2990593;7655918.08;7655918.08;-1.6610262897315;"1";0;1261.24811483874;1910.14242919778;0.121883834287604;4028.89028897872;1987.1013109338;1389.65915456909;1906.28814683019;-0.0261122627338349;5075.14785400664;3430.24299516491;1325.45363470391;1908.21528801399;1.54079014084211;-205.457663568557;6.16685178813896;205.550192361932;0.147996097021439;481.683099998918;"1";0;0;0;0;0;0;[0.692184846005705, 0.650475659427689, 0.677938285612145, 0.642729521948249, 0.660836703606554, 0.60440199719505, 0.674124883574673, 0.686747537707596, 0.710705483873491];[30.4, 30.4, 30.4, 31.2, 30.4, 30.4, 30.4, 29.6, 30.4];[67.2, 65.6, 64, 65.6, 62.4, 64, 65.6, 64, 65.6];36.257800002204;"1";0;0;0;0;0;0;0;0;0;80.8390000020154;"1";1;32226;32226;82498.56;82498.56;-4.66464500386069;5.6;2901.80500217216;-2125.03255756222;-267.264471648003;19.010400003026;"FM";"1";0;0;0;0;0;136.859499998536;"FM";"1";0;0;0;0;0;0;0;35.9648000012385
HE_6_10_L;"1";1;2992316;2992316;7660328.96;7660328.96;-1.55618632738722;"1";0;1267.37557320714;1906.39004604075;0.221434967738043;4029.43519616065;1987.55712739491;1397.71893651806;1901.76211572266;-0.0238520699013159;5079.74156649921;3428.5203722855;1332.5472548626;1904.0760808817;1.53530555126787;-208.549381297476;7.40468850893412;208.680794160542;0.245287037639358;1207.91280000049;"1";0;0;0;0;0;0;[0.64766874370235, 0.675542304515315, 0.675307370952875, 0.676032018131751, 0.647539721362138, 0.668327188491962, 0.659054792227961, 0.696859538895938, 0.695122333485518];[30.4, 29.6, 29.6, 30.4, 27.2, 28.8, 30.4, 30.4, 30.4];[62.4, 65.6, 65.6, 67.2, 64, 64, 65.6, 65.6, 64];6.90620000023046;"1";0;0;0;0;0;0;0;0;0;13.0992999984301;"1";1;32186;32186;82396.16;82396.16;-4.94405360967023;5.6;2896.67835704965;-2138.55415397999;-283.273405520524;15.9276999984286;"FM";"1";0;0;0;0;0;137.336100000539;"FM";"1";0;0;0;0;0;0;0;29.7744000017701
HE_4_9_L;"1";1;2993845;2993845;7664243.2;7664243.2;-1.62106000609362;"1";0;1264.88910587837;1908.74830588129;0.161466208973534;4029.47093163451;1987.8132302198;1397.0908891929;1906.30589594585;-0.0749515053115334;5075.22071768395;3431.73534128492;1330.98999753564;1907.52710091357;1.55232356455595;-211.52285330324;3.90785589670486;211.558948776112;0.236417714285068;441.917799998919;"1";0;0;0;0;0;0;[0.660913703843231, 0.664385727122534, 0.592936898447945, 0.639543468818186, 0.639915046076592, 0.651034372121354, 0.653815323871571, 0.701203647749352, 0.626717938848304];[31.2, 30.4, 30.4, 30.4, 30.4, 28.8, 28.8, 30.4, 30.4];[64, 64, 64, 64, 64, 62.4, 62.4, 65.6, 64];11.1016999981075;"1";0;0;0;0;0;0;0;0;0;17.9403000001912;"1";1;32580;32580;83404.8;83404.8;-4.8611285946651;5.6;2908.94462860651;-2140.54639656231;-278.522152144671;75.9419999994861;"FM";"1";0;0;0;0;0;193.536399998266;"FM";"1";0;0;0;0;0;0;0;24.4325999992725
HE_3_9_L;"1";1;2992133;2992133;7659860.48;7659860.48;-1.6164866299795;"1";0;1253.70596650344;1917.35639315197;0.173958094158302;4029.2659763652;1987.97905569684;1384.50799277834;1914.3203252077;-0.00598129714608013;5070.69269520298;3425.46902651557;1319.10697964089;1915.83835917984;1.54758932479937;-209.283242039838;4.8577087108315;209.339610997596;0.179939391304382;533.368000000337;"1";0;0;0;0;0;0;[0.634185534553905, 0.635042949554589, 0.64119824489631, 0.633433911815063, 0.653670231040989, 0.639633906336408, 0.635514266218474, 0.665623735792307, 0.628097682536925];[30.4, 29.6, 30.4, 30.4, 30.4, 29.6, 29.6, 30.4, 28.8];[62.4, 64, 62.4, 62.4, 64, 62.4, 62.4, 64, 60.8];80.5933999981789;"1";0;0;0;0;0;0;0;0;0;13.797000003251;"1";1;32585;32585;83417.6;83417.6;-4.93810701508637;5.6;2924.18091760012;-2122.70426269756;-282.932690748394;14.0649999993911;"FM";"1";0;0;0;0;0;198.726099999476;"FM";"1";0;0;0;0;0;0;0;16.1436999987927
HE_5_10_L;"1";1;2991830;2991830;7659084.8;7659084.8;-1.64282088760387;"1";0;1253.51159953287;1909.89463467291;0.139221534308254;4029.4478316739;1987.43432246191;1383.02176203013;1908.35521307226;-0.0169041867795581;5078.38243485334;3430.49217524452;1318.2666807815;1909.12492387258;1.55891039386;-207.216259995615;2.46307456103605;207.230898137473;0.156125721087812;242.68320000192;"1";0;0;0;0;0;0;[0.639937540813948, 0.681187176299707, 0.636981216973572, 0.637677054350164, 0.631328884496553, 0.620502081026332, 0.661727765598996, 0.652998038879907, 0.623366165092011];[30.4, 30.4, 29.6, 27.2, 29.6, 30.4, 30.4, 30.4, 27.2];[64, 67.2, 64, 65.6, 64, 65.6, 64, 64, 64];8.94369999878109;"1";0;0;0;0;0;0;0;0;0;8.33009999769274;"1";1;31613;31613;80929.28;80929.28;-4.94812821500021;5.6;2898.73932875716;-2099.14984341885;-283.506863209114;11.0705000006419;"FM";"1";0;0;0;0;0;401.511899999605;"FM";"1";0;0;0;0;0;0;0;55.9075999990455
HE_8_10_L;"1";1;2992674;2992674;7661245.44;7661245.44;-1.58633637029785;"1";0;1275.41750209468;1902.90958339518;0.196031910034611;4029.53981532876;1987.43733145093;1403.45810768383;1897.16750411657;0.0213780907650052;5078.63280824741;3427.74334053737;1339.43780488925;1900.03854375588;1.52598058642964;-204.864968942643;9.18732684578499;205.070871833231;0.174653819269606;154.178699998738;"1";0;0;0;0;0;0;[0.678113886551593, 0.681823672512461, 0.682742502403582, 0.680256931511191, 0.648332672781028, 0.646409367295915, 0.650638471236846, 0.689203648608431, 0.698485441825536];[30.4, 30.4, 28.8, 30.4, 30.4, 30.4, 29.6, 30.4, 30.4];[65.6, 65.6, 65.6, 67.2, 64, 65.6, 64, 65.6, 65.6];5.50730000031763;"1";0;0;0;0;0;0;0;0;0;1.94999999803258;"1";1;32180;32180;82380.8;82380.8;-4.94142461620995;5.6;2884.85837165942;-2152.88586699814;-283.122775290883;9.07250000091153;"FM";"1";0;0;0;0;0;137.307799999689;"FM";"1";0;0;0;0;0;0;0;534.964800001035
HE_5_9_L;"1";1;2990764;2990764;7656355.84;7656355.84;-1.60268104751392;"1";0;1248.72439970167;1922.06803066267;0.188995439875442;4029.01515568459;1988.01729155089;1380.61573505777;1918.52978250605;0.00497651120080258;5070.73382007435;3425.60380492512;1314.67006737972;1920.29890658436;1.54397576498738;-211.026136569755;5.66119705058627;211.102059363718;0.184018928674639;1134.32419999663;"1";0;0;0;0;0;0;[0.601371602646791, 0.622598526181044, 0.57818183930739, 0.580133337257207, 0.605411080281281, 0.583031621280865, 0.590172157852298, 0.615250282544523, 0.612816952594711];[29.6, 28.8, 28.8, 28.8, 28.8, 28.8, 29.6, 28.8, 28.8];[62.4, 62.4, 60.8, 62.4, 59.2, 60.8, 64, 60.8, 64];19.1756000021996;"1";0;0;0;0;0;0;0;0;0;10.1785999977437;"1";1;33371;33371;85429.76;85429.76;-5.04753389937108;5.6;2940.01085972851;-2135.9943423931;-289.202389383174;24.6001000014076;"FM";"1";0;0;0;0;0;192.672400000447;"FM";"1";0;0;0;0;0;0;0;27.9257000001962
HE_7_10_L;"1";1;2991515;2991515;7658278.4;7658278.4;-1.54838050436333;"1";0;1260.8968812249;1910.33151268566;0.245435256118924;4029.24426324406;1987.68700711973;1389.90622807199;1907.08573838956;0.00781610112753215;5078.23671405396;3429.73569876065;1325.40155464845;1908.70862553761;1.54564241514525;-206.41495495534;5.19323887375431;206.480273535307;0.237619154991392;795.484899997973;"1";0;0;0;0;0;0;[0.620502467085681, 0.678307612501923, 0.643385226446924, 0.642268066228039, 0.653192404543673, 0.649928973504226, 0.617826598622908, 0.690634950155689, 0.630136264788055];[29.6, 30.4, 30.4, 30.4, 28.8, 30.4, 30.4, 30.4, 27.2];[64, 64, 65.6, 62.4, 62.4, 62.4, 62.4, 65.6, 62.4];4.64199999987613;"1";0;0;0;0;0;0;0;0;0;3.9571999986947;"1";1;32199;32199;82429.44;82429.44;-5.10985328999448;5.6;2897.01866517594;-2133.1435634647;-292.773027447722;9.9586000033014;"FM";"1";0;0;0;0;0;156.724000000395;"FM";"1";0;0;0;0;0;0;0;133.359300001757
HE_10_10_L;"1";1;2991873;2991873;7659194.88;7659194.88;-1.6286548693808;"1";0;1276.17653521936;1901.94253834474;0.152558265338478;4029.37799755554;1987.55838300551;1403.56392281737;1897.33419499023;0.0172308419423009;5080.25486950271;3424.54422950459;1339.87022901837;1899.63836666748;1.53463627421261;-203.819820156818;7.37334936720799;203.953145034952;0.135327423396177;129.747099999804;"1";0;0;0;0;0;0;[0.660732082404279, 0.659506815181546, 0.665760834918364, 0.654464112376599, 0.640105168385464, 0.638961464385994, 0.687352168864759, 0.669558167242003, 0.668062079452549];[30.4, 30.4, 30.4, 29.6, 29.6, 28.8, 29.6, 30.4, 29.6];[62.4, 62.4, 64, 62.4, 60.8, 62.4, 60.8, 64, 60.8];10.7208000008541;"1";0;0;0;0;0;0;0;0;0;12.3499000001175;"1";1;32121;32121;82229.76;82229.76;-4.85631751362808;5.6;2895.85061486255;-2145.67382086485;-278.246497506355;84.0338000016345;"FM";"1";0;0;0;0;0;175.63539999901;"FM";"1";0;0;0;0;0;0;0;41.1242000009224
